"customer_id","title","firstname","middlename","lastname","suffix","phonenumber","phonetype_name","emailaddress","addresstype_name","addressline1","addressline2","city","stateprovince_name","postalcode","countryregion_name","Customer Group"
10352,,Jenna,J,Baker,,"179-555-0198",Home,jenna16@adventure-works.com,Home,"8259 Heavenly Drive",NULL,Seattle,Washington,"98104",United States,No second purchase
10353,,Jordan,P,Baker,,"138-555-0117",Cell,jordan45@adventure-works.com,Home,"3427 B Wildbrook Ct.",NULL,Downey,California,"90241",United States,Second Purchase within 6 Months of first
10354,,Jay,,Carlson,,"1 (11) 500 555-0125",Home,jay48@adventure-works.com,Home,"6145 Frisbie Court",NULL,Cloverdale,South Australia,"6105",Australia,Second Purchase after 6 Months of first
10355,,Sierra,,Baker,,"1 (11) 500 555-0151",Cell,sierra14@adventure-works.com,Home,"88, avenue de l´ Union Centrale",NULL,Roubaix,Nord,"59100",France,No second purchase
10356,,Bailey,,Baker,,"111-555-0111",Home,bailey36@adventure-works.com,Home,"1291 Arguello Blvd.",NULL,San Diego,California,"92102",United States,No second purchase
10357,,Arturo,,Luo,,"1 (11) 500 555-0188",Cell,arturo30@adventure-works.com,Home,"7164 Pinncale Drive",NULL,Watford,England,WA3,United Kingdom,No second purchase
10358,,Jay,C,Suarez,,"1 (11) 500 555-0195",Cell,jay49@adventure-works.com,Home,Heidestieg Straße 8664,NULL,Stuttgart,Saarland,"70511",Germany,Second Purchase within 6 Months of first
10359,,Jay,,Sanz,,"1 (11) 500 555-0159",Home,jay50@adventure-works.com,Home,"5591 Garcia Ranch Road",NULL,Milton Keynes,England,MK8 8ZD,United Kingdom,No second purchase
10360,,Jay,,Rubio,,"1 (11) 500 555-0185",Cell,jay51@adventure-works.com,Home,"5619 Saddlehill Lane",NULL,East Brisbane,Queensland,"4169",Australia,Second Purchase within 6 Months of first
10361,,Mackenzie,,Baker,,"1 (11) 500 555-0171",Cell,mackenzie37@adventure-works.com,Home,"3987 Nuala Street",NULL,Newcastle upon Tyne,England,NT20,United Kingdom,Second Purchase within 6 Months of first
10362,,Tabitha,,Suri,,"1 (11) 500 555-0141",Cell,tabitha0@adventure-works.com,Home,"2870 Park Glenn",NULL,Oxford,England,OX1,United Kingdom,No second purchase
10363,,Gabriella,,Baker,,"183-555-0114",Cell,gabriella40@adventure-works.com,Home,"2318 Glen Road",NULL,Port Hammond,British Columbia,V6B 3P7,Canada,No second purchase
10364,,Sara,M,Baker,,"256-555-0180",Home,sara43@adventure-works.com,Home,"5269 Mt. Trinity Court",NULL,Newton,British Columbia,V2L3W8,Canada,Second Purchase within 6 Months of first
10365,,Tabitha,M,Kapoor,,"1 (11) 500 555-0112",Cell,tabitha1@adventure-works.com,Home,Parkstr 4851,NULL,Darmstadt,Hessen,"64283",Germany,No second purchase
10366,,Jada,G,Baker,,"976-555-0125",Cell,jada26@adventure-works.com,Home,"3854 Wildcat Circle",NULL,Salem,Oregon,"97301",United States,No second purchase
10367,,Katelyn,E,Baker,,"771-555-0166",Home,katelyn40@adventure-works.com,Home,"9714 Stroer Lane",NULL,Beverly Hills,California,"90210",United States,No second purchase
10368,,Tabitha,R,Patel,,"1 (11) 500 555-0171",Cell,tabitha2@adventure-works.com,Home,Wertheimer Straße 899,NULL,Berlin,Hamburg,"10210",Germany,No second purchase
10369,,Savannah,C,Baker,,"478-555-0117",Home,savannah39@adventure-works.com,Home,"1210 Trafalgar Circle",NULL,Concord,California,"94519",United States,Second Purchase within 6 Months of first
10370,,Tabitha,,Kovar,,"1 (11) 500 555-0118",Home,tabitha3@adventure-works.com,Home,"5476 Weber Bryan",NULL,South Melbourne,Victoria,"3205",Australia,Second Purchase within 6 Months of first
10371,,Tabitha,,Sai,,"1 (11) 500 555-0114",Home,tabitha4@adventure-works.com,Home,"9903 Mt. Washington Way",NULL,York,England,Y024 1GF,United Kingdom,No second purchase
10372,,Kaylee,,Baker,,"609-555-0179",Home,kaylee39@adventure-works.com,Home,"4668 Chilpancingo Park",NULL,La Jolla,California,"92806",United States,Second Purchase after 6 Months of first
10373,,Arturo,,Yuan,,"1 (11) 500 555-0163",Home,arturo31@adventure-works.com,Home,"2152 Roan Lane",NULL,York,England,YO15,United Kingdom,No second purchase
10374,,Allison,,Baker,,"856-555-0149",Cell,allison39@adventure-works.com,Home,"2976 Dumbarton Drive",NULL,Cliffside,British Columbia,V8Y 1L1,Canada,No second purchase
10375,,Tabitha,E,Arthur,,"1 (11) 500 555-0169",Home,tabitha5@adventure-works.com,Home,"6992 Mt. View Drive",NULL,Bendigo,Victoria,"3550",Australia,Second Purchase within 6 Months of first
10376,,Andrea,L,Baker,,"680-555-0125",Cell,andrea38@adventure-works.com,Home,"6688 Las Quebrados Ln.",NULL,Burbank,California,"91502",United States,Second Purchase within 6 Months of first
10377,,Chloe,,Gonzalez,,"300-555-0119",Home,chloe15@adventure-works.com,Home,"1348 Montego",NULL,Spokane,Washington,"99202",United States,Second Purchase within 6 Months of first
10378,,Julia,W,Gonzalez,,"1 (11) 500 555-0124",Cell,julia14@adventure-works.com,Home,Postenweg 3138,NULL,Bottrop,Nordrhein-Westfalen,"46236",Germany,No second purchase
10379,,Tabitha,,Smith,,"1 (11) 500 555-0183",Cell,tabitha6@adventure-works.com,Home,"5922 Maywood Ln",NULL,Birmingham,England,B29 6SL,United Kingdom,Second Purchase within 6 Months of first
10380,,Jennifer,,Gonzalez,,"944-555-0159",Home,jennifer20@adventure-works.com,Home,"5539 Choctaw Court",NULL,Bremerton,Washington,"98312",United States,No second purchase
10381,,Kaitlyn,A,Gonzalez,,"698-555-0190",Home,kaitlyn15@adventure-works.com,Home,"2416 Kaski Ln.",NULL,Newport Beach,California,"92625",United States,No second purchase
10382,,Morgan,,Gonzalez,,"946-555-0113",Cell,morgan14@adventure-works.com,Home,"239 Stephanie Way",NULL,Oak Bay,British Columbia,V8P,Canada,No second purchase
10383,,Tabitha,D,Prasad,,"1 (11) 500 555-0130",Cell,tabitha7@adventure-works.com,Home,"5778 Hames Dr.",NULL,Gold Coast,Queensland,"4217",Australia,Second Purchase within 6 Months of first
10384,,Isabella,L,Gonzalez,,"962-555-0158",Home,isabella48@adventure-works.com,Home,"26 Amador Ct.",NULL,Newport Beach,California,"92625",United States,No second purchase
10385,,Natalie,,Gonzalez,,"1 (11) 500 555-0161",Home,natalie60@adventure-works.com,Home,"8102 Birch Bark Road",NULL,Bendigo,Victoria,"3550",Australia,Second Purchase after 6 Months of first
10386,,Tabitha,W,Sara,,"1 (11) 500 555-0169",Home,tabitha8@adventure-works.com,Home,"1069 Ahwanee Lane",NULL,North Ryde,New South Wales,"2113",Australia,Second Purchase within 6 Months of first
10387,,Sydney,,Gonzalez,,"131-555-0112",Home,sydney58@adventure-works.com,Home,"6474 Helen Ave.",NULL,El Cajon,California,"92020",United States,No second purchase
10388,,Tabitha,Y,Rana,,"1 (11) 500 555-0156",Cell,tabitha9@adventure-works.com,Home,"8320 Rotherham Dr",NULL,Oxford,England,OX1,United Kingdom,Second Purchase within 6 Months of first
10389,,Katherine,,Gonzalez,,"474-555-0142",Cell,katherine65@adventure-works.com,Home,"9424 Oakgrove",NULL,Shawnee,British Columbia,V8Z 4N5,Canada,Second Purchase within 6 Months of first
10390,,Tabitha,C,Subram,,"1 (11) 500 555-0147",Cell,tabitha10@adventure-works.com,Home,"2472 Alexander Place",NULL,North Sydney,New South Wales,"2055",Australia,Second Purchase after 6 Months of first
10391,,Tabitha,I,Mehta,,"447-555-0117",Home,tabitha11@adventure-works.com,Home,"2609 Amarillo",NULL,Bellingham,Washington,"98225",United States,No second purchase
10392,,Amanda,A,Gonzalez,,"896-555-0114",Cell,amanda60@adventure-works.com,Home,"666 Street",NULL,Fremont,California,"94536",United States,No second purchase
10393,,Arturo,W,Kumar,,"1 (11) 500 555-0110",Home,arturo32@adventure-works.com,Home,"9497 Candelero Place",NULL,London,England,SW8 4BG,United Kingdom,No second purchase
10394,,Tabitha,,Garcia,,"1 (11) 500 555-0129",Cell,tabitha12@adventure-works.com,Home,"8671 Westwood Lane",NULL,London,England,C2H 7AU,United Kingdom,No second purchase
10395,,Tabitha,A,Fernandez,,"1 (11) 500 555-0164",Cell,tabitha13@adventure-works.com,Home,Postfach 55 00 00,Einkaufsabteilung,Eilenburg,Brandenburg,"4838",Germany,No second purchase
10396,,Stephanie,L,Gonzalez,,"735-555-0155",Cell,stephanie62@adventure-works.com,Home,"3871 Twinview Place",NULL,Torrance,California,"90505",United States,Second Purchase within 6 Months of first
10397,,Tabitha,,Martinez,,"1 (11) 500 555-0123",Home,tabitha14@adventure-works.com,Home,"244 Willow Pass Road",NULL,London,England,SW19 3RU,United Kingdom,No second purchase
10398,,Hailey,R,Gonzalez,,"251-555-0119",Cell,hailey57@adventure-works.com,Home,"5366 Pierce Court",NULL,Torrance,California,"90505",United States,No second purchase
10399,,Jordan,J,Young,,"434-555-0159",Cell,jordan46@adventure-works.com,Home,"8824 D Apling Court",NULL,Burlingame,California,"94010",United States,No second purchase
10400,,Sierra,J,Young,,"410-555-0125",Cell,sierra15@adventure-works.com,Home,"3230 Virginia Hills",NULL,Victoria,British Columbia,V8V,Canada,Second Purchase within 6 Months of first
10401,,Tabitha,A,Gonzalez,,"1 (11) 500 555-0177",Home,tabitha15@adventure-works.com,Home,"6531 William Reed Dr.",NULL,Matraville,New South Wales,"2036",Australia,No second purchase
10402,,Bailey,R,Young,,"158-555-0122",Cell,bailey37@adventure-works.com,Home,"9597 Sweeney Road",NULL,Lake Oswego,Oregon,"97034",United States,No second purchase
10403,,Mackenzie,,Young,,"746-555-0119",Cell,mackenzie38@adventure-works.com,Home,"4257 Crown Court",NULL,Woodburn,Oregon,"97071",United States,No second purchase
10404,,Gabriella,M,Young,,"1 (11) 500 555-0174",Cell,gabriella41@adventure-works.com,Home,"880 South St.",NULL,Billericay,England,CM11,United Kingdom,Second Purchase after 6 Months of first
10405,,Sara,,Young,,"729-555-0182",Cell,sara44@adventure-works.com,Home,"5793 St. Helena Drive",NULL,Ballard,Washington,"98107",United States,No second purchase
10406,,Tabitha,M,Rodriguez,,"686-555-0191",Cell,tabitha16@adventure-works.com,Home,"750 Cataline Avenue",NULL,Chula Vista,California,"91910",United States,No second purchase
10407,,Janet,,Young,,"1 (11) 500 555-0164",Home,janet34@adventure-works.com,Home,"215, rue de Terre Neuve",NULL,Saint-Denis,Seine Saint Denis,"93400",France,No second purchase
10408,,Tabitha,E,Sanchez,,"355-555-0162",Cell,tabitha17@adventure-works.com,Home,"1466 Aspen Drive",NULL,Concord,California,"94519",United States,No second purchase
10409,,Katelyn,W,Young,,"547-555-0192",Cell,katelyn41@adventure-works.com,Home,"493 Loveridge Circle",NULL,Lebanon,Oregon,"97355",United States,No second purchase
10410,,Savannah,,Young,,"785-555-0136",Cell,savannah40@adventure-works.com,Home,"280 Plymouth Dr.",NULL,Oak Bay,British Columbia,V8P,Canada,Second Purchase within 6 Months of first
10411,,Tabitha,C,Perez,,"1 (11) 500 555-0169",Home,tabitha18@adventure-works.com,Home,"244, boulevard d´Albi",NULL,Paris,Seine (Paris),"75010",France,No second purchase
10412,,Tabitha,,Martin,,"1 (11) 500 555-0138",Home,tabitha19@adventure-works.com,Home,"7375 Kipling Court",NULL,Wollongong,New South Wales,"2500",Australia,No second purchase
10413,,Kaylee,S,Young,,"631-555-0170",Home,kaylee40@adventure-works.com,Home,"8356 Royal Ann Lane",NULL,Sooke,British Columbia,V0,Canada,Second Purchase within 6 Months of first
10414,,Allison,R,Young,,"1 (11) 500 555-0139",Cell,allison40@adventure-works.com,Home,"8397 Galveston Ct.",NULL,Coffs Harbour,New South Wales,"2450",Australia,No second purchase
10415,,Tabitha,L,Gomez,,"1 (11) 500 555-0119",Cell,tabitha20@adventure-works.com,Home,"9941 Roanwood Way",NULL,Findon,South Australia,"5023",Australia,Second Purchase after 6 Months of first
10416,,Arturo,,Lal,,"638-555-0164",Home,arturo33@adventure-works.com,Home,"4593 Mendouno Dr.",NULL,Berkeley,California,"94704",United States,Second Purchase within 6 Months of first
10417,,Tabitha,M,Ruiz,,"1 (11) 500 555-0133",Cell,tabitha21@adventure-works.com,Home,"802, rue Henri Gagnon",NULL,Verrieres Le Buisson,Essonne,"91370",France,No second purchase
10418,,Tabitha,J,Diaz,,"1 (11) 500 555-0146",Home,tabitha22@adventure-works.com,Home,Königsteiner Straße 5,NULL,Erlangen,Bayern,"91054",Germany,Second Purchase within 6 Months of first
10419,,Andrea,,Young,,"639-555-0165",Cell,andrea39@adventure-works.com,Home,"9384 Ashmount Way",NULL,Tacoma,Washington,"98403",United States,No second purchase
10420,,Chloe,,Hernandez,,"526-555-0167",Home,chloe16@adventure-works.com,Home,"2335 Elkwood Drive",NULL,Milwaukie,Oregon,"97222",United States,No second purchase
10421,,Tabitha,L,Hernandez,,"1 (11) 500 555-0181",Home,tabitha23@adventure-works.com,Home,"7368 South Royal Links",NULL,Matraville,New South Wales,"2036",Australia,Second Purchase after 6 Months of first
10422,,Julia,L,Hernandez,,"563-555-0175",Cell,julia15@adventure-works.com,Home,"921 Pembrook Court",NULL,Renton,Washington,"98055",United States,No second purchase
10423,,Jennifer,,Hernandez,,"972-555-0197",Cell,jennifer21@adventure-works.com,Home,"6157 San Benito",NULL,Grossmont,California,"91941",United States,No second purchase
10424,,Kaitlyn,S,Hernandez,,"1 (11) 500 555-0163",Cell,kaitlyn16@adventure-works.com,Home,"7652 Mcelroy",NULL,York,England,YO15,United Kingdom,No second purchase
10425,,Morgan,,Hernandez,,"379-555-0153",Home,morgan15@adventure-works.com,Home,"3767 Benet Court",NULL,Los Angeles,California,"90012",United States,Second Purchase within 6 Months of first
10426,,Tabitha,,Alvarez,,"1 (11) 500 555-0164",Cell,tabitha24@adventure-works.com,Home,"151 Buchanan Ct",NULL,Warrnambool,Victoria,"3280",Australia,Second Purchase after 6 Months of first
10427,,Isabella,,Hernandez,,"616-555-0183",Home,isabella49@adventure-works.com,Home,"5516 Santa Teresa Dr.",NULL,Newport Beach,California,"92625",United States,Second Purchase within 6 Months of first
10428,,Tabitha,,Jimenez,,"1 (11) 500 555-0146",Cell,tabitha25@adventure-works.com,Home,Helsenbergbogen 6,NULL,Sulzbach Taunus,Saarland,"66272",Germany,Second Purchase within 6 Months of first
10429,,Natalie,L,Hernandez,,"921-555-0171",Home,natalie61@adventure-works.com,Home,"1885 Riverside Drive",NULL,National City,California,"91950",United States,Second Purchase within 6 Months of first
10430,,Tabitha,,Moreno,,"1 (11) 500 555-0192",Home,tabitha26@adventure-works.com,Home,"1028 Indigo Ct.",NULL,Warrnambool,Victoria,"3280",Australia,Second Purchase after 6 Months of first
10431,,Alexandra,C,Hernandez,,"509-555-0141",Cell,alexandra59@adventure-works.com,Home,"6544 Bella Vista",NULL,Burlingame,California,"94010",United States,No second purchase
10432,,Tabitha,A,Munoz,,"535-555-0163",Home,tabitha27@adventure-works.com,Home,"8423 Roundtree Court",NULL,Beverly Hills,California,"90210",United States,No second purchase
10433,,Sydney,,Hernandez,,"662-555-0155",Cell,sydney59@adventure-works.com,Home,"3167 Pirate Lane",NULL,Kirkland,Washington,"98033",United States,Second Purchase within 6 Months of first
10434,,Katherine,,Hernandez,,"658-555-0194",Cell,katherine66@adventure-works.com,Home,"8079 Prestwick Drive",NULL,Colma,California,"94014",United States,No second purchase
10435,,Amanda,,Hernandez,,"695-555-0150",Home,amanda61@adventure-works.com,Home,"7612 Wilbur Drive",NULL,Spring Valley,California,"91977",United States,No second purchase
10436,,Tabitha,,Alonso,,"1 (11) 500 555-0187",Home,tabitha28@adventure-works.com,Home,"22, rue Jean Mermoz",NULL,Roncq,Nord,"59223",France,No second purchase
10437,,Stephanie,V,Hernandez,,"530-555-0183",Cell,stephanie63@adventure-works.com,Home,"5435 Greenwood Place",NULL,Bellflower,California,"90706",United States,No second purchase
10438,,Tabitha,M,Romero,,"1 (11) 500 555-0119",Home,tabitha29@adventure-works.com,Home,"416 Tupelo Drive",NULL,London,England,SE1 8HL,United Kingdom,No second purchase
10439,,Tabitha,,Navarro,,"1 (11) 500 555-0186",Cell,tabitha30@adventure-works.com,Home,Rotthäuser Weg 606,NULL,Neunkirchen,Saarland,"66578",Germany,No second purchase
10440,,Hailey,A,Hernandez,,"1 (11) 500 555-0127",Home,hailey58@adventure-works.com,Home,"5222 Michael Lance",NULL,Melbourne,Victoria,"3000",Australia,Second Purchase within 6 Months of first
10441,,Arturo,,Sharma,,"1 (11) 500 555-0149",Home,arturo34@adventure-works.com,Home,"2921 Glen Wood Drive",NULL,Rockhampton,Queensland,"4700",Australia,Second Purchase after 6 Months of first
10442,,Tabitha,A,Gutierrez,,"1 (11) 500 555-0110",Home,tabitha31@adventure-works.com,Home,"3973 Via Cordona Ln.",NULL,Sydney,New South Wales,"1002",Australia,No second purchase
10443,,Tabitha,,Torres,,"1 (11) 500 555-0118",Cell,tabitha32@adventure-works.com,Home,Wasserstr 65,NULL,München,Hamburg,"80074",Germany,Second Purchase within 6 Months of first
10444,,Tabitha,T,Dominguez,,"286-555-0119",Home,tabitha33@adventure-works.com,Home,"8108 Abbey Court",NULL,Cliffside,British Columbia,V8Y 1L1,Canada,No second purchase
10445,,Maria,,Hernandez,,"1 (11) 500 555-0151",Cell,maria59@adventure-works.com,Home,"644 North Ranchford",NULL,Runcorn,England,TY31,United Kingdom,Second Purchase after 6 Months of first
10446,,Gabrielle,A,Hernandez,,"536-555-0121",Home,gabrielle60@adventure-works.com,Home,"3340 Clifford Court",NULL,Portland,Oregon,"97205",United States,No second purchase
10447,,Tabitha,L,Gill,,"836-555-0136",Cell,tabitha34@adventure-works.com,Home,"1006 Deercreek Ln",NULL,Bellflower,California,"90706",United States,No second purchase
10448,,Haley,L,Hernandez,,"120-555-0112",Home,haley53@adventure-works.com,Home,"1671 Via Del Verdes",NULL,Newton,British Columbia,V2L3W8,Canada,Second Purchase within 6 Months of first
10449,,Tabitha,E,Vazquez,,"627-555-0117",Home,tabitha35@adventure-works.com,Home,"1133 Fillet Ave",NULL,Beverly Hills,California,"90210",United States,No second purchase
10450,,Rebecca,,Hernandez,,"1 (11) 500 555-0186",Home,rebecca19@adventure-works.com,Home,"21, rue Saint Denis",NULL,Chatou,Yveline,"78400",France,No second purchase
10451,,Tabitha,,Blanco,,"377-555-0154",Home,tabitha36@adventure-works.com,Home,"6693 Ryan Rd",NULL,Chula Vista,California,"91910",United States,No second purchase
10452,,Madeline,,Hernandez,,"465-555-0192",Cell,madeline16@adventure-works.com,Home,"5863 Masonic Dr.",NULL,Beverly Hills,California,"90210",United States,No second purchase
10453,,Sophia,,Hernandez,,"116-555-0153",Home,sophia16@adventure-works.com,Home,"9067 Indigo Ct.",NULL,Corvallis,Oregon,"97330",United States,No second purchase
10454,,Mary,D,Hernandez,,"989-555-0120",Cell,mary31@adventure-works.com,Home,"563 Coggind Drive",NULL,Corvallis,Oregon,"97330",United States,No second purchase
10455,,Tabitha,,Serrano,,"1 (11) 500 555-0143",Home,tabitha37@adventure-works.com,Home,"9825 Brodia Court",NULL,Cranbourne,Victoria,"3977",Australia,No second purchase
10456,,Amber,,Hernandez,,"833-555-0127",Cell,amber18@adventure-works.com,Home,"4021 Rosemarie Place",NULL,Torrance,California,"90505",United States,No second purchase
10457,,Tabitha,,Ramos,,"1 (11) 500 555-0195",Cell,tabitha38@adventure-works.com,Home,"1645 Alicante Court",NULL,Berkshire,England,RG11 5TP,United Kingdom,No second purchase
10458,,Courtney,,Hernandez,,"424-555-0199",Home,courtney14@adventure-works.com,Home,"8426 Kendall Rd.",NULL,Redmond,Washington,"98052",United States,Second Purchase after 6 Months of first
10459,,Jenna,E,Hernandez,,"169-555-0133",Cell,jenna17@adventure-works.com,Home,"4795 Hawthorne Dr.",NULL,Port Orchard,Washington,"98366",United States,Second Purchase within 6 Months of first
10460,,Tabitha,,Carlson,,"1 (11) 500 555-0160",Cell,tabitha39@adventure-works.com,Home,Altendorfer Straße 390,NULL,Hamburg,Hessen,"22001",Germany,No second purchase
10461,,Tabitha,,Suarez,,"1 (11) 500 555-0152",Cell,tabitha40@adventure-works.com,Home,"9752 Monterrey",NULL,Caloundra,Queensland,"4551",Australia,No second purchase
10462,,Jordan,,Hernandez,,"134-555-0196",Cell,jordan47@adventure-works.com,Home,"6798 Roosevelt Avenue",NULL,Marysville,Washington,"98270",United States,No second purchase
10463,,Sierra,,Hernandez,,"153-555-0114",Home,sierra16@adventure-works.com,Home,"6076 Glen Arms Drive",NULL,Cliffside,British Columbia,V8Y 1L1,Canada,No second purchase
10464,,Arturo,,Shan,,"1 (11) 500 555-0158",Home,arturo35@adventure-works.com,Home,"15, avenue de la Gare",NULL,Suresnes,Hauts de Seine,"92150",France,No second purchase
10465,,Tabitha,,Sanz,,"1 (11) 500 555-0183",Home,tabitha41@adventure-works.com,Home,"7286 Norris Court",NULL,East Brisbane,Queensland,"4169",Australia,Second Purchase within 6 Months of first
10466,,Bailey,J,Hernandez,,"448-555-0144",Home,bailey38@adventure-works.com,Home,"990 Bernauer",NULL,Royal Oak,British Columbia,V8X,Canada,No second purchase
10467,,Mackenzie,J,Hernandez,,"896-555-0156",Home,mackenzie39@adventure-works.com,Home,"7866 Northridge Ct.",NULL,Edmonds,Washington,"98020",United States,No second purchase
10468,,Gabriella,,Hernandez,,"165-555-0161",Home,gabriella42@adventure-works.com,Home,"5689 Almondtree Circle",NULL,Spring Valley,California,"91977",United States,No second purchase
10469,,Sara,,Hernandez,,"118-555-0122",Cell,sara45@adventure-works.com,Home,"5476 Weber Bryan",NULL,Edmonds,Washington,"98020",United States,Second Purchase within 6 Months of first
10470,,Jan,L,Hernandez,,"845-555-0160",Home,jan15@adventure-works.com,Home,"3553 Grant Street",NULL,Olympia,Washington,"98501",United States,Second Purchase within 6 Months of first
10471,,Kari,,Suri,,"1 (11) 500 555-0184",Home,kari2@adventure-works.com,Home,"6386 Holiday Hill Dr",NULL,Hobart,Tasmania,"7001",Australia,No second purchase
10472,,Katelyn,L,Hernandez,,"249-555-0116",Cell,katelyn42@adventure-works.com,Home,"7496 Deerfield Dr.",NULL,Lynnwood,Washington,"98036",United States,Second Purchase within 6 Months of first
10473,,Kari,S,Kim,,"1 (11) 500 555-0136",Cell,kari3@adventure-works.com,Home,"977 Davona Drive",NULL,Silverwater,New South Wales,"2264",Australia,Second Purchase after 6 Months of first
10474,,Savannah,F,Hernandez,,"939-555-0179",Home,savannah41@adventure-works.com,Home,"8483 Wilke Drive",NULL,Santa Cruz,California,"95062",United States,No second purchase
10475,,Kari,M,Chapman,,"1 (11) 500 555-0118",Cell,kari4@adventure-works.com,Home,Pascalstr 99,NULL,Erlangen,Bayern,"91054",Germany,No second purchase
10476,,Kaylee,T,Hernandez,,"894-555-0144",Cell,kaylee41@adventure-works.com,Home,"8777 Olivera Rd.",NULL,Issaquah,Washington,"98027",United States,No second purchase
10477,,Allison,M,Hernandez,,"882-555-0115",Cell,allison41@adventure-works.com,Home,"19 Fieldcrest Dr.",NULL,Downey,California,"90241",United States,No second purchase
10478,,Andrea,D,Hernandez,,"417-555-0131",Cell,andrea40@adventure-works.com,Home,"3223 Contra Costa Blvd.",NULL,Everett,Washington,"98201",United States,No second purchase
10479,,Kari,C,Vance,,"1 (11) 500 555-0146",Home,kari5@adventure-works.com,Home,"33, place de la République",NULL,Saint-Denis,Seine Saint Denis,"93400",France,No second purchase
10480,,Chloe,W,King,,"940-555-0133",Cell,chloe17@adventure-works.com,Home,"4719 Delaware Drive",NULL,Everett,Washington,"98201",United States,No second purchase
10481,,Julia,C,King,,"675-555-0156",Home,julia16@adventure-works.com,Home,"833 Sepueveda Court",NULL,Beaverton,Oregon,"97005",United States,No second purchase
10482,,Jennifer,C,King,,"912-555-0154",Cell,jennifer22@adventure-works.com,Home,"2583 Cypress Ave.",NULL,San Francisco,California,"94109",United States,No second purchase
10483,,Kaitlyn,,King,,"889-555-0118",Home,kaitlyn17@adventure-works.com,Home,"8950 Jomar Drive",NULL,Walla Walla,Washington,"99362",United States,No second purchase
10484,,Kari,J,Malhotra,,"1 (11) 500 555-0116",Cell,kari6@adventure-works.com,Home,Postfach 8 11 55,NULL,Bottrop,Nordrhein-Westfalen,"46236",Germany,Second Purchase after 6 Months of first
10485,,Kari,E,Sai,,"1 (11) 500 555-0116",Home,kari7@adventure-works.com,Home,"9647 C Wharton Way",NULL,Findon,South Australia,"5023",Australia,Second Purchase within 6 Months of first
10486,,Arturo,T,Jai,,"1 (11) 500 555-0144",Cell,arturo36@adventure-works.com,Home,Zeiter Weg 9963,NULL,Berlin,Hamburg,"10210",Germany,No second purchase
10487,,Morgan,,King,,"883-555-0145",Home,morgan16@adventure-works.com,Home,"3610 Seal Way",NULL,Haney,British Columbia,V2W 1W2,Canada,No second purchase
10488,,Isabella,E,King,,"557-555-0146",Home,isabella50@adventure-works.com,Home,"233 Heights Ave.",NULL,Bremerton,Washington,"98312",United States,No second purchase
10489,,Natalie,L,King,,"232-555-0176",Home,natalie62@adventure-works.com,Home,"5146 California Street",NULL,San Carlos,California,"94070",United States,No second purchase
10490,,Alexandra,C,King,,"1 (11) 500 555-0118",Cell,alexandra60@adventure-works.com,Home,"55, rue de Longchamp",NULL,Tremblay-en-France,Seine Saint Denis,"93290",France,No second purchase
10491,,Kari,G,Madan,,"573-555-0155",Home,kari8@adventure-works.com,Home,"9209 Mendocino Drive",NULL,Bellflower,California,"90706",United States,No second purchase
10492,,Sydney,L,King,,"363-555-0155",Home,sydney60@adventure-works.com,Home,"9845 Barberry Court",NULL,Oregon City,Oregon,"97045",United States,No second purchase
10493,,Kari,A,Smith,,"1 (11) 500 555-0151",Home,kari9@adventure-works.com,Home,Alderstr 3981,NULL,Duesseldorf,Hessen,"40605",Germany,Second Purchase after 6 Months of first
10494,,Katherine,A,King,,"754-555-0199",Home,katherine67@adventure-works.com,Home,"9632 K St.",NULL,Imperial Beach,California,"91932",United States,No second purchase
10495,,Kari,W,Prasad,,"1 (11) 500 555-0193",Cell,kari10@adventure-works.com,Home,"8, rue Lafayette",NULL,Boulogne-Billancourt,Hauts de Seine,"92100",France,Second Purchase after 6 Months of first
10496,,Kari,K,Schmidt,,"471-555-0166",Cell,kari11@adventure-works.com,Home,"2394 Pepperidge Way",NULL,Berkeley,California,"94704",United States,No second purchase
10497,,Amanda,J,King,,"428-555-0198",Cell,amanda62@adventure-works.com,Home,"7709 Atchinson Stage Ct.",NULL,Grossmont,California,"91941",United States,No second purchase
10498,,Stephanie,W,King,,"1 (11) 500 555-0193",Home,stephanie64@adventure-works.com,Home,"63, rue de Fontfroide",NULL,Metz,Moselle,"57000",France,Second Purchase after 6 Months of first
10499,,Hailey,A,King,,"1 (11) 500 555-0194",Cell,hailey59@adventure-works.com,Home,"8737 Golf Club Rd.",NULL,Goulburn,New South Wales,"2580",Australia,No second purchase
10500,,Kari,,Raman,,"1 (11) 500 555-0127",Cell,kari12@adventure-works.com,Home,"54, rue de Fontfroide",NULL,Colomiers,Garonne (Haute),"31770",France,Second Purchase within 6 Months of first
10501,,Maria,E,King,,"1 (11) 500 555-0124",Home,maria60@adventure-works.com,Home,"1688 Sudan Loop",NULL,Bendigo,Victoria,"3550",Australia,No second purchase
10502,,Gabrielle,,King,,"141-555-0116",Home,gabrielle61@adventure-works.com,Home,"273 Winding Lane",NULL,N. Vancouver,British Columbia,V7L 4J4,Canada,No second purchase
10503,,Kari,,Subram,,"1 (11) 500 555-0139",Cell,kari13@adventure-works.com,Home,"3588 Vancouver Way",NULL,Melton,Victoria,"3337",Australia,Second Purchase within 6 Months of first
10504,,Kari,V,Mehta,,"1 (11) 500 555-0189",Cell,kari14@adventure-works.com,Home,"9, rue de la Centenaire",NULL,Les Ulis,Essonne,"91940",France,No second purchase
